views,likes,dislikes,comment,category,adview
15257,97,19,3,D,26
2012451,9239,241,367,D,1
80631,705,191,53,F,3
629844,1678,79,61,D,1
55658,481,62,68,H,1
1618,77,1,3,D,1
4623678,31139,913,1282,D,1
26622,41,2,1,E,2
3080523,35876,1746,2928,D,1
2908107,7058,1651,909,G,11
52741,79,9,10,G,3
82164,1109,42,111,G,8947
7094898,45926,2101,2274,G,5
33269,74,586,79,H,4
2244,7,1,0,D,2
450446,123,80,21,D,20
791,3,0,0,C,2
15829,116,48,53,G,1
283,1,0,0,D,9
466794,760,191,38,D,1
1080523,3861,216,456,E,46
34262,134,10,12,D,1
14090,9,7,1,E,1
99256,817,36,63,G,1
32894,45,9,3,G,1
679674,985,95,48,D,1
1515767,3043,891,434,E,7
111904,146,14,12,G,2
714996,4619,226,195,G,40
2051820,6417,301,833,G,2
104179,338,239,262,D,2
205262,2507,21,335,F,2
499950,131,79,13,H,1
12324176,26361,1344,1302,G,296161
90019,109,19,7,D,1
2959,28,3,7,G,3
3376110,39183,857,1705,D,1
369690,745,49,35,D,13
319578,773,145,179,E,1
2181,14,0,1,H,1
1021,,,2,D,3
112619,242,27,8,B,4
200052,515,53,52,D,1
2627866,20793,404,942,G,2
105380,231,28,12,D,1
311995,10315,125,252,B,14
723615,607,588,291,D,8
37594,98,5,0,D,1
83184,180,10,7,D,6
17210519,30947,5720,2500,D,17
3148278,10206,747,755,A,9
224883,1597,138,1605,D,1
7688,19,0,2,D,1
76932,866,4,113,G,1
71762,113,9,7,C,1
2215835,46434,1344,4152,D,2
1192919,1978,185,49,D,1
1325,8,1,0,G,1
28377,158,10,,B,8
83950,68,14,11,A,6
166389,191,19,13,G,11
368442,309,116,79,D,19
110136,481,9,20,G,1
3511846,697,382,46,D,1
606004,4358,510,417,D,40
353427,320,144,158,D,5
1523563,4518,474,172,H,1
718912,553,166,14,D,7
31427,243,23,38,G,2
64679,180,8,13,D,1
26171,12,2,5,G,1
216562,619,31,126,A,1
699721,339,251,262,H,1
20887,91,14,3,G,1
149831,2790,29,435,B,119
8100,97,2,7,D,1
201870,322,33,7,D,3
443341,10787,147,1281,D,2
240976,3466,38,182,E,1
213893,286,19,12,D,1
12506,29,0,7,D,3
733961,5132,204,1172,G,10
630886,3101,311,251,C,1
16656,24,5,3,E,1
211167,2116,101,633,F,5
168072,1278,707,322,B,17
116652,209,106,24,D,2
245,0,0,0,D,19
19193,218,11,23,G,16527
221734,,,,A,1
34924,85,15,21,G,3
994,1,0,8,E,1
35803,628,12,101,D,1
2545326,1456,802,78,E,2
129511,66,27,3,D,1
70703,46,10,23,C,1
222233,1682,54,51,C,1
273,0,0,0,D,14
193542,4055,25,540,G,1
22132,17,5,1,D,1
258401,4859,110,945,B,1
11632,32,1,4,E,2
596227,1343,197,123,D,4
127986,831,29,115,F,1
10152,15,11,7,B,4
2309025,9337,772,1569,G,8
26665,599,31,236,B,2
68844,263,28,129,E,1
26595,205,5,4,G,4
1016716,5904,373,226,D,32
9595,38,2,4,D,1
186855,213,36,3,D,2
30946,89,5,24,G,20420
130668,201,29,231,D,1
98380,529,19,30,C,1
582124,1052,72,207,E,4
130846,136,65,4,E,1
2208815,2890,1184,235,D,5
1089096,9651,462,424,E,1
71744,1000,25,877,E,1
39301,49,12,3,D,1
494235,1465,98,320,G,18
53368,798,26,172,G,1
90667,,,2,D,83506
281052,1102,58,30,D,2
87459,1255,7,80,G,2
290896,110,31,12,D,70
142897,658,27,270,G,1
4938836,1227,524,441,D,13
54348,49,10,28,D,1
421131,1459,176,29,F,1
181156,2166,85,145,G,1185
90598,30,38,0,D,1
376366,2737,142,1363,D,14
1585,20,3,0,D,36
6391144,16480,3147,1154,H,2
76155,409,42,62,D,1
57083,331,16,111,B,1
364977,1000,28,109,B,3
37981,36,18,7,D,1
232422,,,46,D,2
143330,1456,33,481,G,12
67368,392,6,8,D,26142
33844,208,13,7,B,5
203399,1973,45,287,F,9333
196856,420,28,23,D,1
1530,94,22,7,D,175
658619,3672,258,1031,B,2
203550,56,17,2,D,1
229835,516,67,39,D,2
574,3,13,8,D,190
63939,399,12,23,G,1
369603,465,81,19,F,1
24286,22,1,9,D,1
371178,2576,381,909,F,2
28492,528,10,74,E,1
73970,2482,30,153,A,1
3099295,5864,1093,530,G,5
5558,12,9,3,D,1
33797,21,3,0,G,25
1757190,11083,583,690,D,1
6206,19,4,1,A,1
83650,103,9,13,G,1
587657,20401,392,2718,G,1
1232025,744,368,,C,6
2598522,34763,1362,3181,G,1
678598,2683,163,541,G,3
31828,30,3,1,D,1
44008,347,47,38,E,1
389324,150,106,10,E,1
229247,1769,25,209,D,2
6474,8,1,3,D,22
172258,2318,89,640,B,5
1650550,12215,2025,10420,D,1
4855188,22990,1241,465,D,4
453,2,0,0,D,1
252855,5840,105,866,B,1
10134,15,0,1,F,1
1058,,,0,D,1
444997,649,124,133,D,2
1448647,988,259,211,D,1
52392,156,8,16,G,2
196307,1004,35,21,D,11
397247,3646,281,443,H,2
161150,203,39,21,E,6
658704,1064,257,18,D,5
26292,60,2,4,G,9
150659,129,53,4,D,1
1485330,1402,368,176,D,10
11435,129,11,18,E,296
3490539,2266,1069,138,D,35
656605,5601,288,1916,H,6
2077846,28130,953,5635,D,11
13791,18,3,2,D,2
152180,684,15,85,C,26
26334,23,6,3,H,1
8577661,25971,1451,1205,G,4
7588,28,4,1,F,5931
706,15,0,0,D,1
296967,528,62,38,D,1
42937,179,5,1,D,1
854431,386,157,84,D,1
14349,73,19,62,C,6
1365145,2733,670,106,F,8
2607,,,0,D,2
3774,30,1,3,C,1
1024386,3276,178,153,D,21
317366,1239,37,52,D,2
644142,4433,2111,1124,D,7
364539,674,56,73,D,3
106753,247,7,58,E,1
103639,275,29,35,G,4
299664,715,44,441,D,3
177419,348,32,35,D,2
979079,882,425,130,D,3
270753,652,120,44,D,6
584623,4272,159,193,D,5
153436,1025,160,276,F,9
39885,118,16,18,D,13585
1330,15,0,3,G,4
298194,2145,253,67,E,1
195276,270,28,18,D,5
117061,235,23,28,D,2
33412,202,9,18,G,1
132766,194,67,11,D,1
29087,120,13,3,F,1
265197,359,46,55,D,1
24186,197,11,124,F,1
79586,65,15,2,D,12
71150,200,13,26,F,1
1936,17,0,2,C,1
6109,41,0,1,E,1
250268,729,48,22,D,5
31974,222,19,161,D,1
563187,92,50,4,E,5
240,3,0,0,D,1
52964,40,66,7,D,1
17349,177,4,20,E,2
47154,88,2,5,D,1
373761,417,43,1,C,2
1265118,8927,144,262,G,4
100611,367,37,21,G,273
460,1,0,1,D,1
293090,917,95,45,G,3
1145991,11078,352,1624,B,5628
20174,283,28,18,G,1
1476276,11709,2397,4771,D,2
994909,20468,850,1134,F,1
984419,2334,205,257,D,1
138768,1022,15,315,E,2
56944,183,7,62,D,4
1341657,4124,1341,697,D,7
125750,1658,57,116,D,1
40872,1158,4,84,F,770
28656,132,13,30,E,1
28905,780,28,156,D,1
56811,171,4,21,G,1
6938690,46550,1466,1695,E,7
3325667,8282,1116,581,H,1
53707,1331,467,588,D,1
111087,179,37,22,D,3
99883,269,38,44,G,1
2944330,16249,865,3921,D,2
1479153,20713,1519,9420,H,1
628247,2318,97,95,D,3
256409,1575,38,90,B,5
262148,4311,68,679,B,4
66263,575,14,37,D,1
148055,894,29,55,B,2
269152,9182,131,573,A,2
170829,210,20,45,G,1
1331412,8157,716,4303,F,6
1834,9,0,1,B,2
1410481,49063,4001,12264,D,4
109236,213,34,43,A,1
13392505,75496,4666,5531,D,30
47997,139,38,13,G,1
26187,60,8,4,D,1
35844,113,10,2,F,1
1289850,910,637,60,D,3
15038,97,7,5,C,1
102197,104,12,36,E,1
352695,190,15,12,D,27
90619,1324,24,313,E,1
319136,763,22,43,G,9
2708127,17679,1352,2383,D,49
393408,651,69,93,G,4
451915,4644,313,2231,H,3
7808,26,1,1,G,1
78310,145,13,10,D,4
58517,801,7,140,F,3111
57756,170,10,3,D,1
345851,1045,33,84,D,2
4099948,2213,1063,121,E,7
132764,144,9,9,D,6
163864,149,22,9,D,5
14015,292,4,42,G,1
3688174,3767,1358,516,D,4
218944,632,42,17,G,4
11517,22,4,8,F,3
173536,1540,32,77,G,1
51250,273,10,41,E,2
3966,7,0,2,D,2
22640,128,4,12,D,1
67806,234,11,18,D,5
363157,2583,87,288,F,6
122430,634,36,234,D,1
111805,3744,83,272,A,1
1422638,19857,568,5777,B,36
5742587,9720,829,828,E,6
20294,108,9,28,D,4
1548202,12362,297,1961,B,4
108022,1377,19,232,G,8895
9743,29,0,2,D,8
147040,696,43,57,D,1
1273,7,1,1,D,13
857011,7387,1228,1516,D,9
189541,440,52,16,G,2
3139596,20599,1227,5047,F,3
48103,190,1,29,G,1
2126541,12115,634,1967,D,9
2278186,4547,746,432,D,1
29516,89,3,1,E,4
3448754,18092,955,452,D,2
21999,22,9,1,C,2
2654349,6173,508,672,G,20
22073058,,,2071,G,23
138534,1947,23,112,G,1
98066,143,7,17,G,1
34510,60,13,1,H,1
100815,3048,46,217,A,1
31980,28,5,35,G,1
2518826,20107,7266,6782,D,3
8542,1,0,0,D,2
3253,6,2,0,D,1
392927,605,69,26,D,15
187818,719,41,54,D,1
98424,138,28,8,D,1
768164,1544,210,101,D,8
356925,526,195,46,F,1
239381,825,19,64,D,1
436862,477,140,15,E,23
46711,149,8,7,D,2
288845,293,136,32,D,1
20142,1136,10,217,A,1
380162,1128,236,83,G,8
203997,1192,14,37,G,1
628289,2701,420,390,D,18
488278,600,60,114,G,2
3856479,25467,1824,2726,G,3
555840,595,106,33,D,1
43193,272,28,38,D,1
662126,466,187,56,D,5
265111,1171,45,80,D,21
1198691,1149,728,110,D,7
529362,,,27,E,419289
65474,57,16,9,E,1
143228,112,41,6,E,2
317707,4488,181,489,G,3
343953,963,67,43,C,2
474244,6408,141,835,B,2
1188664,1288,209,342,A,2
73845,0,1,0,D,4
565814,5093,270,272,D,3
289202,1361,101,1189,D,7
393006,648,104,25,D,1
7566,24,0,1,D,4
9754,13,3,0,D,1
400935,2482,109,88,B,2
669770,687,154,67,G,26
20782,77,21,14,D,3
3282,8,1,1,D,14
38144,231,11,21,B,1
299190,150,81,10,D,4
96011,236,38,19,D,3
65896,125,6,18,D,3
433093,8824,882,1292,E,1
186058,3103,301,380,G,1
62532,247,10,75,D,3
24435,334,41,145,D,1
336661,395,129,26,H,1
22706,170,5,4,G,1
458618,5206,184,1576,D,6
40549,80,7,6,B,4
14585,46,6,27,D,1
480,7,0,2,D,1
2061,8,2,1,D,7
165005,44,20,2,D,3
201751,538,36,53,G,1
686071,3857,1062,2786,D,3
52489,172,5,36,D,1
181284,9849,83,736,F,1
1108,0,0,1,C,116
2196801,4800,938,171,F,8
544,5,0,0,D,7
744219,1051,179,51,D,6
87574,3273,51,365,A,1
13988,77,3,3,D,1
571000,2552,80,365,D,9
609,0,0,1,D,7
4406656,8121,1708,281,C,14
154525,746,44,231,A,1
170521,1451,172,378,F,3
1405105,996,180,454,G,1
152243,2488,229,645,B,35
84154,67,15,8,D,1
46461,42,6,3,D,1
240379,427,45,37,D,1
82321,568,24,83,A,3
69288,336,13,26,H,2
70822,579,11,103,A,2
348924,293,24,98,G,45
2407403,5936,355,382,D,13
1163775,1043,476,138,D,5
214434,1731,31,32,G,1
4278848,15847,757,1367,G,101
400197,748,109,323,D,3
54098,145,5,30,B,1
765917,516,354,308,H,3
3062,249,2,49,F,1
7850839,9035,2327,553,D,10
171575,159,29,33,D,1
1086,5,0,0,D,2
101951,2206,56,594,D,1
386805,2391,167,201,D,1
3629243,13843,5503,6774,D,9
667082,2480,190,142,D,1
232,2,0,0,D,1
428071,3933,109,1099,F,1
87,0,0,0,D,2
636,0,1,1,D,4
382385,637,154,73,D,17
7850254,9035,2327,553,C,10
421,4,0,1,D,6
35750,712,35,220,D,1
493375,720,60,58,G,14
472803,2105,150,93,D,5
24009,70,12,13,G,2
9776,30,1,0,G,1
32142,446,17,290,D,17
37300,315,9,19,F,6
658786,864,64,27,D,1
397837,831,85,57,G,1
114,0,1,0,D,7
302212,540,88,46,G,1
1890340,7374,374,280,D,4
3818,13,1,3,G,744
58994,172,23,21,C,1
287959,2590,51,215,E,1
413324,1459,76,55,G,13
632924,1422,91,34,H,4
1156815,2181,422,172,G,1
1766190,2382,1430,53,D,1
15055473,7657,4469,210,D,92
834648,3863,120,199,F,6
109274,114,21,3,G,26
295122,3483,302,1133,D,2
372416,261,83,54,D,19
209141,3021,397,6461,B,1
63733,28,18,1,E,1
149803,302,38,117,A,1
26178,41,1,4,E,2
158645,382,16,17,D,1
576601,344,96,114,G,2
2156717,16244,319,661,G,8
123158,237,30,26,D,2
7963,9,0,3,D,7249
451639,259,135,16,E,1
53745,65,21,2,E,1
114076,153,10,3,D,5
116966,499,7,52,G,6
552128,1353,59,85,B,1
483836,1498,191,584,C,3
811270,2190,109,213,D,38
649454,875,156,51,D,1
435,7,0,0,C,1
1417538,11887,861,12422,B,3
20550,7,5,0,D,1
495893,12387,598,1197,D,1
8406,113,2,2,B,3
503541,3926,3637,4305,D,1
190611,212,56,36,D,4
710055,982,112,26,D,4
1573027,2389,300,362,E,2
764519,5098,237,552,F,6
20414957,44160,2102,4668,G,24
238190,1069,75,83,D,1
11119,18,0,0,D,1
340520,773,62,39,D,4
492433,2741,136,181,E,62
2098475,7055,549,294,D,22
459170,1121,163,98,G,20
139101,608,46,30,C,2
85779,796,45,442,B,1
33742,324,6,10,D,14
3036174,8565,775,345,D,32
10145,58,3,6,G,1
2056,6,1,0,G,1311
54478,154,11,,B,9
38663,400,7,70,G,1
531281,1445,170,42,D,2
688513,585,63,33,D,13
27714,25,12,3,D,1
86343,664,29,65,C,1
193707,499,136,377,A,1
25021,37,2,2,E,1
48506,110,22,8,D,1
103331,1497,7,119,F,1
146908,415,79,173,D,9
309875,4743,68,333,F,1
14580,13,3,0,D,1
1705061,4884,273,613,G,1
3281099,2792,1256,238,D,5
1882286,7747,353,351,G,2
1455494,17786,356,1791,G,8
106840,335,39,25,E,1
5493,23,2,5,D,1
1407,17,1,2,F,1
440952,2171,55,128,G,23
19638,110,5,17,G,1181
270144,568,124,102,D,1
1743,1,1,0,D,1
13176,5,1,0,D,1
78808,517,37,242,B,1
553676,668,249,31,C,1
34546,132,1,12,G,32187
2944819,12094,802,2188,G,22
784889,1240,251,476,D,2
163629,286,31,23,C,4
710604,266,124,14,D,21
545604,3375,377,164,D,34
31301484,52480,11547,5526,G,2045
2660,3,1,1,D,1
248586,167,68,6,D,2
11842,301,6,27,D,53
122524,219,16,13,G,5
197214,218,27,25,D,1
466668,2559,93,133,G,4
4789033,1713,1020,40,E,2
14400,52,2,9,B,1
9497,8,1,1,A,3
1120,5,0,0,D,1
194211,79,34,4,D,9
9419,151,7,7,B,1
628314,4074,1859,611,D,1
143461,415,26,25,E,1
1151,3,1,0,D,3
1064603,6656,245,463,G,1
2080324,7092,1397,1566,C,11
175532,392,216,123,D,2
458714,2316,148,1404,D,1
937044,4782,300,437,G,33
85411,1002,35,63,D,15
4433,44,4,4,E,1
5797,121,12,16,B,83
355,1,0,0,D,16
78690,1081,17,396,E,3
118491,179,81,25,D,3
3024,6,4,0,D,1
80184,82,33,19,D,1
1386217,348,135,40,E,1
114941,267,5,17,D,3
30047,40,5,0,D,1
23308,119,6,4,E,2
7459377,55195,2756,2908,D,15
14640,58,8,7,E,1
837432,3046,303,287,D,1
802242,723,276,120,D,2
8574321,52865,4262,4209,D,36
1008999,1978,112,85,D,6
19052,,,1,E,14017
21983,67,9,11,G,17183
313777,438,4,12,D,1
76113,277,13,33,D,3
1023536,1986,280,288,E,3
50054,112,8,1,G,1
828234,13893,289,1351,B,1
575604,2749,170,239,D,6
19311,80,25,66,D,1
991,2,1,0,D,1
55627,209,18,,G,1
30165,6,7,0,D,1
41193,105,8,58,A,5
53432,47,7,2,E,1
8745,31,3,0,D,3
68600,1156,29,329,F,3786
20570,65,12,4,D,1
15126,6,3,2,H,1
864951,4422,278,776,D,1
2447348,14813,1807,4572,C,30
214321,444,27,7,D,1
4593087,20267,1252,695,G,4
71074,299,17,13,G,2
213951,4148,22,371,B,1
88335,167,3,8,D,5
41253,146,13,5,C,1
71409,69,27,7,D,1
285130,1630,67,53,C,2
8678446,35691,1408,2468,G,20
34582,103,9,35,C,1
65872986,168796,16058,16804,E,691
3819943,5123,2860,148,C,1
25138,274,25,66,D,2
7709,10,2,0,D,1
1151,5,0,0,D,431
198501,498,40,150,D,19
424998,2807,242,123,E,1
509049,1111,164,832,D,2
128670,222,24,20,D,4
516359,258,91,11,D,2
8380,13,1,0,D,1
2081,2,1,1,D,6
4465601,14740,1101,369,G,2
208041,277,95,276,D,3
34622,361,8,104,F,4486
22980,136,16,21,G,192
38705,45,17,4,D,1
81349,63,20,13,A,1
271780,543,45,150,D,1
20877,65,3,3,D,2
18779,15,14,2,D,1
399074,901,85,30,D,9
333,0,0,0,C,1
221383,1481,68,69,D,7
117602,154,24,268,D,2
121477,,,4,F,5
337705,6825,116,509,D,1
4058062,16486,1641,2672,D,3
70360,1279,21,56,G,1
70186,39,19,17,D,5
98021,453,42,31,D,1
8445,23,1,18,D,1
399933,3745,131,1057,D,1
19376,41,1,23,G,1
12007,12,0,1,D,2
1797607,14590,163,1936,G,1
37120,868,11,102,F,3
2108794,11496,311,1482,E,38
14223,12,2,1,D,24
1521,36,1,7,B,1
943818,7705,130,176,G,1
340,9,0,2,G,1
725104,2035,337,190,G,10
477,6,0,4,C,1
6176,35,7,0,E,1
1415878,,,126,D,1
3928,10,0,1,G,3366
366365,2954,129,142,E,1
146874,344,18,7,D,3
272430,2993,197,790,F,4
324631,2031,21,56,G,107030
13825,191,3,38,G,1
4575009,2741,1601,54,D,2
138820,199,35,42,E,4
409390,3328,103,5904,D,1
242128,1027,43,61,E,1
941431,5729,716,814,B,3
251970,227,13,23,D,3
1509208,1438,176,55,D,5
120817,44,16,0,E,3
101,0,0,0,H,1
245207,2980,48,987,G,1
6406,78,10,24,D,1
183256,618,21,61,G,3
77526,786,19,136,D,1
428,2,0,0,D,21
10607744,121157,3973,75045,G,39
59372,581,35,301,D,1
108989,274,2,32,B,1
2243340,3429,457,132,D,228
645165,568,123,42,D,8
1270203,12331,176,372,G,3
5254,15,0,1,D,1
1019577,4168,718,5604,D,3
251221,384,20,44,D,1
229085,451,45,74,E,1
20358,225,38,86,F,6392
635423,1029,142,67,D,2
715794,1135,59,101,D,1
2097376,19428,661,11476,B,30
18383,31,5,2,G,2
6419636,27110,1479,828,G,4
525065,642,620,189,B,3
26274,1022,25,81,A,2
26820,37,3,0,D,4
285895,2694,162,749,B,1
562110,652,183,67,H,9
471124,934,223,60,D,6
1293314,411,185,33,D,12
200644,808,119,41,D,6
14910425,10715,7428,641,D,85
40672,137,5,14,D,1
183879,486,33,22,F,11
331836,551,199,50,H,1
149579,182,27,16,D,1
55239,1087,17,67,D,68
7621,11,4,0,D,1
56617,57,1,4,G,13550
348077,975,70,126,D,5
24333,65,6,5,G,1
966406,5216,302,1190,E,25
425180,2905,104,465,D,7
724241,688,198,176,D,5
715,1,1,0,D,7
127267,1813,65,681,F,1
21933,190,13,21,F,5
43587,200,6,4,G,6
876327,8769,488,1785,F,2
83020,568,20,44,A,1
25453,118,7,19,G,2
972762,266,183,3,D,5
84753,1802,485,239,D,1
57145,179,47,17,D,13
2492666,1148,505,35,D,8
367357,5200,427,537,D,1
258576,295,24,14,D,14
630642,2921,45,309,G,1
67703,39,16,9,D,1
169628,839,15,18,D,1
3712,23,0,3,D,1
144033,196,30,15,D,1
625,0,0,0,D,2
50429,286,8,294,D,1
2329088,3851,518,212,D,75
11389,92,3,12,B,5
2357383,19022,746,1407,G,3
6935,60,6,19,D,4
5537,112,4,16,G,1
18313,75,2,8,D,14
802195,5415,431,1571,F,5
358422,2969,67,240,D,1
566006,4524,318,194,B,2
136681,761,28,206,B,1
912462,2264,849,413,D,7
700632,9221,1250,3333,F,3
608615,657,150,43,E,9
1336,14,0,0,D,1
4517,5,0,0,E,1
39624,35,0,4,E,1
197221,556,65,254,G,2
584938,509,48,10,D,1
88328,262,18,,H,1
9759,188,5,4,B,2
28252,325,38,84,F,6946
99536,232,29,27,D,1
12642513,6279,3594,,C,14
8469,4,2,0,D,1
2108278,4812,723,125,D,3
95848,26,21,0,D,1
652511,815,327,506,D,36
711,0,2,0,D,2
691809,6072,227,928,B,2
620,8,0,0,F,2
27925,42,1,7,E,3
149026,334,193,56,H,10
642900,5775,322,1587,B,21
31871,215,57,216,D,1
249582,11009,124,1872,B,20
13029,30,3,5,G,3
10107,43,12,3,B,2
318022,1253,29,247,G,27
117497,338,20,131,G,3
66073,48,27,3,E,3
291141,2009,79,215,C,7
8370908,6482,2516,317,E,28
264081,1311,82,356,D,2
822219,1603,1014,42,E,2
700366,3402,335,1738,F,1
517295,11593,569,1142,F,1
18900,1295,20,118,A,1
102662,258,13,15,D,1
58044,318,9,51,A,1
1259,4,6,0,D,330
219932,525,31,22,D,11
100768,1858,48,182,G,1
298988,1055,208,323,A,1
51348,96,15,8,D,1
181815,1401,77,66,D,4
649030,4458,87,136,G,1
50612,60,7,4,G,2
3079,8,1,3,E,1
17022,148,10,41,D,1
275883,346,104,37,D,2
90135,665,5,22,D,1
1524,,,,D,4
67352,168,9,47,C,3
20338,48,52,27,D,1
27828,161,8,43,D,1
346364,1652,15,61,G,1
155842,2253,58,441,B,2
2676555,1488,684,56,D,3
456222,610,80,117,G,1
3418433,1675,1091,157,D,17
8086,105,1,5,B,3
462932,1354,101,107,D,1
64038,377,15,61,D,14
577222,431,75,68,D,2
87028,244,15,13,G,2
2426061,10950,1078,2184,D,220202
795355,13586,514,438,B,4
1053563,4407,268,182,H,4
2729099,1231,639,176,E,5
149866,681,75,28,D,1
16348,200,6,125,D,1
1211347,4123,302,186,D,10
5934833,6533,3338,287,D,10
1095346,5649,330,179,G,1
176820,383,24,29,D,4
121443,160,17,12,E,1
38111,46,7,5,D,1
9217,15,4,1,D,402
1029605,2814,276,81,D,1
4057518,23096,438,1303,D,11
18921,29,15,0,D,1
26745,22,6,1,E,6
3071782,13007,5018,7852,D,1
2199941,21607,542,1471,G,3
279673,230,69,23,D,5
45787511,41316,15294,5683,D,48639
1310864,2278,148,155,G,3
128306,113,47,12,D,5
50618,103,19,22,D,2
367417,2344,80,411,G,1
321259,432,43,90,A,1
166445,2260,86,148,D,1
64265,204,4,17,G,1
61014,141,40,56,D,55
26411,265,5,16,D,1
4748,23,0,0,D,1
757467,6476,554,2660,B,6
101920,768,91,63,F,61277
25982,949,19,221,G,1
51817,208,10,8,D,1
2207055,851,292,75,E,9
292964,569,52,389,E,83
633091,771,66,17,D,2
342418,2424,152,741,F,7
11318,6,0,0,D,1
47878,178,11,31,E,8
1251020,4727,1087,479,G,14
225238,347,30,45,D,10
20728,305,8,39,D,4
144845,518,31,24,G,1
31105,32,7,1,D,1
290773,737,106,105,E,2
447995,1106,172,111,D,1
156421,1046,24,157,D,104190
21370,44,5,3,D,2
9734605,67537,3851,4751,D,5
22880,92,10,18,A,2
252778,226,38,16,D,4
2846989,9775,1317,463,D,6
7540248,20057,1580,1238,G,1
738542,1588,1037,68,E,2
460645,874,268,73,G,3
1954,3,0,1,B,1
100559,148,28,4,D,3
60087,205,26,16,G,2211
1028712,1630,161,47,D,2
742370,1742,171,162,D,1
3387332,19102,2010,1316,D,1
2943,13,1,6,G,1
892327,8222,1278,1142,E,1
424491,2692,78,311,E,1
411539,19158,360,661,B,2
94482,831,112,84,G,1
628729,471,281,28,E,34
4118,485,5,55,D,1
643171,1232,159,41,D,262
104469,891,13,312,D,3
698479,1647,501,131,D,26
1139684,8822,237,638,F,73
110566,322,52,21,G,17
508673,6451,61,486,D,3
377020,1768,71,220,B,1
183052,272,34,25,G,4
954,13,1,1,F,1
133002,444,23,63,E,1
131340,271,39,55,E,1
2519006,1362,433,96,D,1
7559601,44675,2522,8153,D,16
49852,546,30,132,H,1
264861,308,48,26,G,1
383682,1669,16,144,B,1
687222,226,199,6,D,1
88789,1489,90,52,D,1
10053673,2247,1383,122,D,4
75686,243,39,57,E,1
1182318,453,174,34,D,13
48885,76,6,3,E,1
1767817,5103,1421,861,D,4
367376,468,28,58,D,4
436995,161,93,4,D,2
8340,60,1,8,G,3
43538,58,3,18,E,2
95589,144,16,14,A,1
34795,256,11,42,B,2
629,1,0,0,G,1
21533,42,3,14,D,19306
528306,6644,116,505,B,1
4131,75,43,14,B,1
22660,153,13,19,D,1
6483,18,2,1,G,1
82183,1261,17,195,E,1
21010,111,2,4,B,2
185416,801,31,490,G,1
511450,1838,203,41,D,4
1134582,684,356,58,D,12
58177,895,102,111,F,5
49257,118,12,3,F,4
123358,288,18,9,D,2
392004,806,116,108,D,3
76409,204,13,41,D,1
41442,34,6,3,D,1
500725,2582,129,311,D,1
81407,74,12,5,E,2
994066,5128,245,78,D,3
17731,21,1,2,D,1
263002,297,29,12,D,1
4993,324,7,41,D,3
19715,241,7,9,E,5
39257,1813,15,91,D,2
234367,461,60,265,E,3
7497,34,1,3,D,1
1318095,9097,301,2369,D,2
306409,189,109,8,E,41
10346,47,2,0,D,1
262099,4546,114,980,F,4
880855,1651,200,73,E,6
904801,1893,159,458,A,2
208816,388,53,61,D,1
1155771,3981,502,311,C,2
520353,1209,56,54,G,3
264600,185,53,47,D,3
8220,186,5,36,D,1
119031,277,47,64,D,1
7021096,35291,2276,1540,D,2
40050,306,7,5,F,2
95288,219,10,11,D,20
157445,1202,84,134,D,2
5799,32,1,2,G,2
9162448,35156,2315,1641,G,10
206424,8928,455,1210,E,1
47126,531,3,40,G,20
81770,480,9,18,G,1
900854,4835,77,360,G,6
211827,5506,123,2076,E,1
252015,625,77,58,G,2
8265,71,16,2,G,1
25229,106,4,6,F,1
68506,76,11,11,D,1
50977,354,5,27,D,4
1911457,13069,899,10018,D,3
675604,711,94,229,A,1
109442,515,9,2,D,1
92328,1622,80,456,D,1
250892,184,68,12,D,2
732638,4259,339,304,E,3
45834,936,24,176,F,1
611438,2124,112,164,D,141
150657,27,31,0,D,1
37822,366,9,37,D,1
123804,142,25,5,D,8
11238,739,2,28,D,2
31357,400,16,25,D,6
86739,117,9,4,D,39
178067,49,22,3,D,13
336381,2503,131,739,D,3
319909,627,140,65,D,3
377,2,0,0,D,1
549077,2175,393,877,F,2
80542,734,38,49,D,1
1878638,2137,629,305,D,2
250948,127,51,5,D,1
647573,908,320,219,D,1
187783,122,35,12,D,1
404,1,0,0,G,3
4016,37,1,4,D,1
4246,141,2,38,E,1
5882,10,1,1,D,1384
149971,86,31,22,D,1
303527,1517,36,120,D,1
334192,2207,99,113,D,1
935500,3979,355,638,D,1
548073,10367,201,3886,E,3
9893,34,8,2,D,1
28393,258,26,62,D,7
69516,348,11,13,G,2
178,3,0,0,D,3
13254,77,7,7,D,1
350448,497,90,12,H,10
120716,98,18,9,G,4
1125232,473,211,15,D,1
663,7,0,0,F,1
685,,,,D,2
172185,4732,207,1014,H,1
1800,1,0,0,D,8
146876,103,63,27,D,3
1751067,660,526,23,E,338
1003272,430,196,9,D,1
149259,745,92,33,F,11
414405,1483,118,72,E,2578
